Fecha,Tiempo,Temp,humRel,tempApte,tempAmbte,humRelAmbte,tempApteAmbte
2021-09-05,1900-01-01 02:00:00,25.3,64,28.2,15.3,92,16.6
2021-09-05,1900-01-01 03:00:00,24.7,65,27.5,15.4,95,17.0
2021-09-05,1900-01-01 04:00:00,24.4,65,27.0,15.3,96,16.8
2021-09-05,1900-01-01 05:00:00,24.1,66,26.8,14.9,94,16.1
2021-09-05,1900-01-01 06:00:00,23.5,67,26.0,14.3,92,15.3
2021-09-05,1900-01-01 07:00:00,23.9,69,26.7,14.1,92,15.0
2021-09-05,1900-01-01 08:00:00,24.2,70,27.3,17.6,74,18.5
2021-09-05,1900-01-01 09:00:00,25.3,70,28.9,20.2,62,21.1
2021-09-05,1900-01-01 10:00:00,26.9,70,31.3,21.9,55,22.7
2021-09-05,1900-01-01 11:00:00,27.8,69,32.4,23.3,48,23.8
2021-09-05,1900-01-01 12:00:00,28.7,66,33.5,24.2,43,24.5
2021-09-05,1900-01-01 13:00:00,29.1,62,33.4,25.0,38,24.9
2021-09-05,1900-01-01 14:00:00,31.1,59,36.0,25.5,39,25.7
2021-09-05,1900-01-01 15:00:00,31.3,57,36.1,25.3,44,26.0
2021-09-05,1900-01-01 16:00:00,31.5,56,36.2,25.1,43,25.6
2021-09-05,1900-01-01 17:00:00,31.4,54,35.7,24.7,43,25.1
2021-09-05,1900-01-01 18:00:00,31.2,54,35.4,23.7,46,24.1
2021-09-05,1900-01-01 19:00:00,30.8,54,34.8,21.9,53,22.5
2021-09-05,1900-01-01 20:00:00,30.4,51,33.8,19.9,62,20.7
2021-09-05,1900-01-01 21:00:00,29.8,53,33.2,19.4,66,20.3
2021-09-05,1900-01-01 22:00:00,29.1,53,32.3,18.9,69,19.9
2021-09-05,1900-01-01 23:00:00,28.6,54,31.6,18.5,71,19.5
2021-09-06,1900-01-01 00:00:00,27.9,54,30.7,17.9,73,18.8
2021-09-06,1900-01-01 01:00:00,27.3,56,30.1,17.3,76,18.3
2021-09-06,1900-01-01 02:00:00,26.9,56,29.5,17.2,76,18.1
2021-09-06,1900-01-01 03:00:00,26.5,58,29.3,17.0,77,17.9
2021-09-06,1900-01-01 04:00:00,26.1,58,28.7,17.0,78,17.9
2021-09-06,1900-01-01 05:00:00,25.7,58,28.1,16.9,77,17.8
2021-09-06,1900-01-01 06:00:00,25.6,60,28.1,16.8,78,17.7
2021-09-06,1900-01-01 07:00:00,25.4,61,28.0,16.6,78,17.5
2021-09-06,1900-01-01 08:00:00,26.0,62,29.0,18.8,66,19.5
2021-09-06,1900-01-01 09:00:00,27.0,63,30.6,21.0,55,21.5
2021-09-06,1900-01-01 10:00:00,27.7,62,31.4,23.1,46,23.3
2021-09-06,1900-01-01 11:00:00,28.5,60,32.3,24.5,40,24.6
2021-09-06,1900-01-01 12:00:00,29.2,58,33.2,25.4,38,25.5
2021-09-06,1900-01-01 13:00:00,29.9,60,34.4,25.8,38,25.9
2021-09-06,1900-01-01 14:00:00,30.3,58,34.7,25.8,38,26.0
2021-09-06,1900-01-01 15:00:00,30.6,55,34.8,25.0,47,25.9
2021-09-06,1900-01-01 16:00:00,30.7,54,34.8,24.8,48,25.7
2021-09-06,1900-01-01 17:00:00,30.7,53,34.5,24.0,51,25.0
2021-09-06,1900-01-01 18:00:00,30.4,50,33.6,22.9,55,24.0
2021-09-06,1900-01-01 19:00:00,30.1,51,33.3,21.4,60,22.5
2021-09-06,1900-01-01 20:00:00,29.5,52,32.6,20.0,64,20.9
2021-09-06,1900-01-01 21:00:00,28.9,49,31.4,19.3,65,20.1
2021-09-06,1900-01-01 22:00:00,28.2,48,30.4,18.7,66,19.4
2021-09-06,1900-01-01 23:00:00,27.5,48,29.4,18.3,64,18.7
2021-09-07,1900-01-01 00:00:00,27.0,49,28.7,17.8,61,17.9
2021-09-07,1900-01-01 01:00:00,26.3,48,27.8,17.1,62,17.1
2021-09-07,1900-01-01 02:00:00,25.8,48,27.1,16.6,63,16.4
2021-09-07,1900-01-01 03:00:00,25.3,48,26.4,16.2,67,16.2
2021-09-07,1900-01-01 04:00:00,24.9,50,26.1,15.9,69,15.9
2021-09-07,1900-01-01 05:00:00,24.4,50,25.5,16.2,69,16.4
2021-09-07,1900-01-01 06:00:00,24.2,52,25.3,16.0,71,16.3
2021-09-07,1900-01-01 07:00:00,24.0,53,25.2,15.8,75,16.3
2021-09-07,1900-01-01 08:00:00,24.0,55,25.4,17.4,72,18.1
2021-09-07,1900-01-01 09:00:00,24.1,55,25.6,19.8,64,20.7
2021-09-07,1900-01-01 10:00:00,24.5,56,26.2,21.1,58,21.9
2021-09-07,1900-01-01 11:00:00,25.0,55,26.8,22.7,51,23.3
2021-09-07,1900-01-01 12:00:00,25.5,55,27.4,23.3,49,23.9
2021-09-07,1900-01-01 13:00:00,26.3,56,28.7,23.8,46,24.2
2021-09-07,1900-01-01 14:00:00,26.9,55,29.4,23.7,48,24.4
2021-09-07,1900-01-01 15:00:00,27.3,55,30.0,24.1,44,24.4
2021-09-07,1900-01-01 16:00:00,27.6,52,30.0,23.5,44,23.7
2021-09-07,1900-01-01 17:00:00,27.7,48,29.7,22.9,45,23.1
2021-09-07,1900-01-01 18:00:00,27.6,47,29.3,22.0,48,22.1
2021-09-07,1900-01-01 19:00:00,27.4,47,29.1,20.4,55,20.7
2021-09-07,1900-01-01 20:00:00,27.2,48,28.9,19.1,63,19.7
2021-09-07,1900-01-01 21:00:00,26.8,47,28.3,18.7,67,19.5
2021-09-07,1900-01-01 22:00:00,26.4,50,28.1,18.2,71,19.1
2021-09-07,1900-01-01 23:00:00,26.1,51,27.9,17.6,75,18.6
2021-09-08,1900-01-01 00:00:00,25.7,51,27.3,17.1,76,18.0
2021-09-08,1900-01-01 01:00:00,25.4,52,26.9,16.5,77,17.3
2021-09-08,1900-01-01 02:00:00,25.0,52,26.5,16.0,80,16.8
2021-09-08,1900-01-01 03:00:00,24.6,53,26.0,15.5,83,16.4
2021-09-08,1900-01-01 04:00:00,24.3,54,25.7,15.1,86,15.9
2021-09-08,1900-01-01 05:00:00,24.0,54,25.4,15.0,87,15.9
2021-09-08,1900-01-01 06:00:00,23.8,55,25.1,15.3,86,16.2
2021-09-08,1900-01-01 07:00:00,23.8,57,25.4,15.4,85,16.4
2021-09-08,1900-01-01 08:00:00,23.8,58,25.5,16.5,79,17.4
2021-09-08,1900-01-01 09:00:00,24.1,59,26.0,19.0,68,20.0
2021-09-08,1900-01-01 10:00:00,24.3,58,26.2,21.4,63,22.7
2021-09-08,1900-01-01 11:00:00,24.6,58,26.6,22.6,63,24.4
2021-09-08,1900-01-01 12:00:00,25.1,58,27.3,23.6,52,24.6
2021-09-08,1900-01-01 13:00:00,25.8,59,28.3,24.3,49,25.2
2021-09-08,1900-01-01 14:00:00,26.5,58,29.3,24.2,56,25.8
2021-09-08,1900-01-01 15:00:00,27.4,57,30.4,24.5,47,25.3
2021-09-08,1900-01-01 16:00:00,27.7,55,30.5,24.4,48,25.3
2021-09-08,1900-01-01 17:00:00,28.0,54,30.8,23.9,50,24.8
2021-09-08,1900-01-01 18:00:00,28.1,53,30.8,22.9,53,23.7
2021-09-08,1900-01-01 19:00:00,27.9,52,30.4,21.3,58,22.2
2021-09-08,1900-01-01 20:00:00,27.7,52,30.2,20.2,65,21.2
2021-09-08,1900-01-01 21:00:00,27.4,53,29.8,19.4,68,20.5
2021-09-08,1900-01-01 22:00:00,27.1,54,29.6,19.4,66,20.3
2021-09-08,1900-01-01 23:00:00,26.9,56,29.5,19.0,68,19.9
2021-09-09,1900-01-01 00:00:00,26.6,56,29.1,18.6,72,19.7
2021-09-09,1900-01-01 01:00:00,26.3,56,28.7,18.1,76,19.4
2021-09-09,1900-01-01 02:00:00,26.1,57,28.5,17.9,79,19.3
2021-09-09,1900-01-01 03:00:00,25.8,58,28.2,18.4,77,19.8
2021-09-09,1900-01-01 04:00:00,25.5,59,27.9,17.7,79,18.9
2021-09-09,1900-01-01 05:00:00,25.2,59,27.5,16.8,81,17.9
2021-09-09,1900-01-01 06:00:00,25.0,60,27.3,16.6,80,17.6
2021-09-09,1900-01-01 07:00:00,24.7,61,27.0,16.7,79,17.7
2021-09-09,1900-01-01 08:00:00,24.7,63,27.2,18.8,70,19.9
2021-09-09,1900-01-01 09:00:00,24.8,64,27.5,20.6,64,21.7
2021-09-09,1900-01-01 10:00:00,25.0,65,27.8,22.3,60,23.7
2021-09-09,1900-01-01 11:00:00,25.4,65,28.5,23.7,59,25.5
2021-09-09,1900-01-01 12:00:00,26.2,66,29.7,24.5,57,26.3
2021-09-09,1900-01-01 13:00:00,26.9,66,30.7,24.5,58,26.5
2021-09-09,1900-01-01 14:00:00,27.6,65,31.7,24.8,57,26.7
2021-09-09,1900-01-01 15:00:00,28.1,63,32.1,24.2,54,25.6
2021-09-09,1900-01-01 16:00:00,28.5,60,32.3,24.7,53,26.1
2021-09-09,1900-01-01 17:00:00,28.7,59,32.4,23.6,55,24.9
2021-09-09,1900-01-01 18:00:00,28.8,58,32.4,23.2,56,24.4
2021-09-09,1900-01-01 19:00:00,28.7,57,32.3,21.9,60,23.1
2021-09-09,1900-01-01 20:00:00,28.4,58,31.9,20.4,67,21.7
2021-09-09,1900-01-01 21:00:00,28.2,59,31.8,19.9,71,21.4
2021-09-09,1900-01-01 22:00:00,27.9,59,31.4,20.1,71,21.6
2021-09-09,1900-01-01 23:00:00,27.7,61,31.2,20.6,72,22.4
2021-09-10,1900-01-01 00:00:00,27.5,61,31.0,20.1,76,22.1
2021-09-10,1900-01-01 01:00:00,27.3,61,30.7,19.3,79,21.2
2021-09-10,1900-01-01 02:00:00,27.1,62,30.6,16.9,88,18.5
2021-09-10,1900-01-01 03:00:00,26.9,62,30.3,16.1,89,17.5
2021-09-10,1900-01-01 04:00:00,26.6,61,29.7,15.4,91,16.6
2021-09-10,1900-01-01 05:00:00,26.3,61,29.3,15.1,95,16.5
2021-09-10,1900-01-01 06:00:00,25.9,61,28.7,15.3,95,16.8
2021-09-10,1900-01-01 07:00:00,25.7,63,28.7,16.2,89,17.7
2021-09-10,1900-01-01 08:00:00,25.9,64,29.0,18.0,73,19.0
2021-09-10,1900-01-01 09:00:00,26.2,64,29.5,20.1,59,20.6
2021-09-10,1900-01-01 10:00:00,26.7,64,30.2,20.0,58,20.5
2021-09-10,1900-01-01 11:00:00,27.4,62,31.0,22.8,48,23.2
2021-09-10,1900-01-01 12:00:00,28.2,63,32.3,23.9,46,24.4
2021-09-10,1900-01-01 13:00:00,29.1,64,33.7,24.0,47,24.6
2021-09-10,1900-01-01 14:00:00,29.9,62,34.7,25.4,41,25.8
2021-09-10,1900-01-01 15:00:00,30.7,61,35.7,26.3,39,26.7
2021-09-10,1900-01-01 16:00:00,31.1,57,35.7,25.9,41,26.4
2021-09-10,1900-01-01 17:00:00,31.1,54,35.3,24.9,46,25.7
2021-09-10,1900-01-01 18:00:00,30.9,56,35.2,24.0,48,24.7
2021-09-10,1900-01-01 19:00:00,30.5,55,34.6,22.6,50,23.1
2021-09-10,1900-01-01 20:00:00,29.9,56,33.9,20.0,59,20.6
2021-09-10,1900-01-01 21:00:00,29.2,56,32.8,19.4,62,20.0
2021-09-10,1900-01-01 22:00:00,28.4,55,31.5,18.9,67,19.7
2021-09-10,1900-01-01 23:00:00,27.6,54,30.2,18.2,73,19.3
2021-09-11,1900-01-01 00:00:00,26.7,55,29.1,17.9,75,19.0
2021-09-11,1900-01-01 01:00:00,25.9,55,28.1,17.6,78,18.8
2021-09-11,1900-01-01 02:00:00,25.0,56,26.8,17.0,81,18.3
2021-09-11,1900-01-01 03:00:00,24.2,57,25.9,16.4,86,17.8
2021-09-11,1900-01-01 04:00:00,23.5,58,25.0,16.1,90,17.5
2021-09-11,1900-01-01 05:00:00,22.8,58,24.1,15.9,92,17.5
2021-09-11,1900-01-01 06:00:00,22.1,59,23.3,15.5,95,17.1
2021-09-11,1900-01-01 07:00:00,21.8,62,23.2,15.1,98,16.7
2021-09-11,1900-01-01 08:00:00,22.6,64,24.5,17.4,84,18.9
2021-09-11,1900-01-01 09:00:00,24.2,69,27.2,21.1,62,22.2
2021-09-11,1900-01-01 10:00:00,25.8,66,29.2,23.6,47,24.1
2021-09-11,1900-01-01 11:00:00,27.1,64,30.8,25.5,37,25.4
2021-09-11,1900-01-01 12:00:00,28.2,64,32.4,26.8,29,26.1
2021-09-11,1900-01-01 13:00:00,29.3,62,33.8,27.7,25,26.6
2021-09-11,1900-01-01 14:00:00,30.4,55,34.4,28.2,23,27.0
2021-09-11,1900-01-01 15:00:00,31.6,57,36.6,27.3,27,26.5
2021-09-11,1900-01-01 16:00:00,32.3,54,37.0,27.7,25,26.7
2021-09-11,1900-01-01 17:00:00,32.7,52,37.4,27.4,25,26.3
2021-09-11,1900-01-01 18:00:00,32.9,54,38.0,26.4,30,25.7
2021-09-11,1900-01-01 19:00:00,32.9,51,37.5,23.8,42,23.9
2021-09-11,1900-01-01 20:00:00,32.7,48,36.6,20.3,61,21.0
2021-09-11,1900-01-01 21:00:00,32.2,46,35.7,18.9,75,20.4
2021-09-11,1900-01-01 22:00:00,31.5,46,34.5,18.7,78,20.3
2021-09-11,1900-01-01 23:00:00,31.0,44,33.6,18.1,77,19.3
2021-09-12,1900-01-01 00:00:00,30.2,46,32.8,17.2,74,18.0
2021-09-12,1900-01-01 01:00:00,29.8,47,32.4,17.2,67,17.5
2021-09-12,1900-01-01 02:00:00,28.9,46,31.0,17.0,63,17.0
2021-09-12,1900-01-01 03:00:00,28.4,48,30.5,16.2,63,16.0
2021-09-12,1900-01-01 04:00:00,27.7,48,29.6,15.8,62,15.4
2021-09-12,1900-01-01 05:00:00,27.1,49,28.9,15.5,61,15.0
2021-09-12,1900-01-01 06:00:00,26.8,52,28.9,15.0,60,14.3
2021-09-12,1900-01-01 07:00:00,26.5,53,28.7,14.8,62,14.1
2021-09-12,1900-01-01 08:00:00,26.9,61,30.2,17.7,56,17.3
2021-09-12,1900-01-01 09:00:00,27.5,64,31.3,21.5,48,21.6
2021-09-12,1900-01-01 10:00:00,28.5,62,32.6,24.1,38,23.8
2021-09-12,1900-01-01 11:00:00,29.8,59,34.1,26.1,30,25.4
2021-09-12,1900-01-01 12:00:00,31.0,55,35.3,27.6,25,26.6
2021-09-12,1900-01-01 13:00:00,32.0,53,36.6,28.8,22,27.6
2021-09-12,1900-01-01 14:00:00,32.7,51,37.2,29.5,21,28.2
2021-09-12,1900-01-01 15:00:00,33.3,53,38.4,27.6,24,26.5
2021-09-12,1900-01-01 16:00:00,33.5,53,38.8,27.7,25,26.7
2021-09-12,1900-01-01 17:00:00,33.6,57,39.7,27.1,27,26.2
2021-09-12,1900-01-01 18:00:00,34.2,59,40.9,26.1,30,25.4
2021-09-12,1900-01-01 19:00:00,34.3,58,41.0,24.3,35,23.8
2021-09-12,1900-01-01 20:00:00,33.5,55,39.1,22.1,42,21.7
2021-09-12,1900-01-01 21:00:00,33.3,49,37.7,20.7,49,20.6
2021-09-12,1900-01-01 22:00:00,32.8,51,37.4,19.3,57,19.5
2021-09-12,1900-01-01 23:00:00,32.2,53,36.7,18.5,64,18.9
2021-09-13,1900-01-01 00:00:00,31.6,51,35.6,18.3,70,19.1
2021-09-13,1900-01-01 01:00:00,31.0,53,35.0,17.9,78,19.3
2021-09-13,1900-01-01 02:00:00,30.5,56,34.7,17.7,87,19.5
2021-09-13,1900-01-01 03:00:00,30.4,51,33.9,17.4,88,19.3
2021-09-13,1900-01-01 04:00:00,30.2,51,33.6,17.1,85,18.6
2021-09-13,1900-01-01 05:00:00,30.0,54,33.7,16.9,84,18.2
2021-09-13,1900-01-01 06:00:00,29.9,52,33.2,16.4,83,17.6
2021-09-13,1900-01-01 07:00:00,30.6,56,34.9,16.2,81,17.1
2021-09-13,1900-01-01 08:00:00,31.7,59,36.9,19.1,68,20.0
2021-09-13,1900-01-01 09:00:00,32.5,57,37.9,20.8,66,22.1
2021-09-13,1900-01-01 10:00:00,33.4,57,39.2,22.1,61,23.5
2021-09-13,1900-01-01 11:00:00,33.4,60,39.8,23.2,58,24.7
2021-09-13,1900-01-01 12:00:00,33.8,61,40.6,24.9,48,25.9
2021-09-13,1900-01-01 13:00:00,33.7,60,40.4,25.4,42,25.8
2021-09-13,1900-01-01 14:00:00,34.1,62,41.3,27.2,36,27.4
2021-09-13,1900-01-01 15:00:00,34.4,64,42.1,26.4,41,27.0
2021-09-13,1900-01-01 16:00:00,34.1,60,40.9,26.6,40,27.1
2021-09-13,1900-01-01 17:00:00,34.3,61,41.5,26.5,39,27.0
2021-09-13,1900-01-01 18:00:00,33.9,62,41.0,25.6,41,26.0
2021-09-13,1900-01-01 19:00:00,33.7,62,40.7,24.0,46,24.5
2021-09-13,1900-01-01 20:00:00,33.6,62,40.6,21.4,57,22.2
2021-09-13,1900-01-01 21:00:00,33.1,62,39.8,20.0,64,20.9
2021-09-13,1900-01-01 22:00:00,32.7,63,39.2,18.8,70,19.8
2021-09-13,1900-01-01 23:00:00,32.2,61,38.2,17.9,74,18.9
2021-09-14,1900-01-01 00:00:00,31.6,60,37.0,17.3,79,18.5
2021-09-14,1900-01-01 01:00:00,31.1,60,36.2,16.6,88,18.1
2021-09-14,1900-01-01 02:00:00,30.6,59,35.3,16.8,91,18.6
2021-09-14,1900-01-01 03:00:00,30.3,61,35.1,16.8,91,18.6
2021-09-14,1900-01-01 04:00:00,30.1,60,34.8,16.3,88,17.7
2021-09-14,1900-01-01 05:00:00,29.9,60,34.4,15.9,84,16.9
2021-09-14,1900-01-01 06:00:00,29.5,58,33.5,15.3,83,16.0
2021-09-14,1900-01-01 07:00:00,29.0,60,33.1,14.6,85,15.3
2021-09-14,1900-01-01 08:00:00,29.2,62,33.7,18.6,68,19.3
2021-09-14,1900-01-01 09:00:00,29.9,65,35.1,21.1,63,22.3
2021-09-14,1900-01-01 10:00:00,31.1,61,36.5,22.4,62,24.0
2021-09-14,1900-01-01 11:00:00,31.3,64,37.2,23.6,60,25.4
2021-09-14,1900-01-01 12:00:00,32.1,62,38.2,24.9,52,26.3
2021-09-14,1900-01-01 13:00:00,32.8,61,39.1,26.2,43,27.0
2021-09-14,1900-01-01 14:00:00,33.3,63,40.2,27.4,40,28.2
2021-09-14,1900-01-01 15:00:00,33.6,63,40.7,27.5,40,28.3
2021-09-14,1900-01-01 16:00:00,33.6,63,40.6,27.2,39,27.9
2021-09-14,1900-01-01 17:00:00,34.0,62,41.1,26.6,40,27.1
2021-09-14,1900-01-01 18:00:00,33.8,61,40.7,25.5,42,25.9
2021-09-14,1900-01-01 19:00:00,33.8,60,40.4,23.4,49,24.1
2021-09-14,1900-01-01 20:00:00,33.4,58,39.5,21.2,59,22.1
2021-09-14,1900-01-01 21:00:00,33.0,64,39.9,19.8,68,21.0
2021-09-14,1900-01-01 22:00:00,33.6,64,40.8,18.9,75,20.3
2021-09-14,1900-01-01 23:00:00,33.4,66,40.9,18.1,81,19.6
2021-09-15,1900-01-01 00:00:00,33.3,66,40.7,17.1,87,18.8
2021-09-15,1900-01-01 01:00:00,32.8,66,40.0,16.6,90,18.2
2021-09-15,1900-01-01 02:00:00,33.2,64,40.2,16.4,91,18.0
2021-09-15,1900-01-01 03:00:00,32.6,65,39.4,16.2,92,17.9
2021-09-15,1900-01-01 04:00:00,32.4,63,38.7,16.0,90,17.4
2021-09-15,1900-01-01 05:00:00,32.1,62,38.1,16.2,85,17.4
2021-09-15,1900-01-01 06:00:00,31.6,59,36.9,16.1,83,17.1
2021-09-15,1900-01-01 07:00:00,31.2,61,36.6,15.7,82,16.6
2021-09-15,1900-01-01 08:00:00,31.2,66,37.3,17.9,75,19.0
2021-09-15,1900-01-01 09:00:00,32.1,66,38.9,21.2,61,22.2
2021-09-15,1900-01-01 10:00:00,32.6,67,39.8,23.9,45,24.3
2021-09-15,1900-01-01 11:00:00,33.1,61,39.6,26.4,33,26.1
2021-09-15,1900-01-01 12:00:00,33.5,59,39.9,28.0,27,27.3
2021-09-15,1900-01-01 13:00:00,34.0,58,40.4,29.0,25,28.2
2021-09-15,1900-01-01 14:00:00,34.4,58,41.1,29.8,24,29.0
2021-09-15,1900-01-01 15:00:00,34.6,57,41.3,29.7,25,29.0
2021-09-15,1900-01-01 16:00:00,34.7,60,42.0,29.6,26,29.1
2021-09-15,1900-01-01 17:00:00,34.6,59,41.7,28.7,29,28.4
2021-09-15,1900-01-01 18:00:00,34.4,60,41.5,27.1,31,26.7
2021-09-15,1900-01-01 19:00:00,34.0,59,40.7,25.1,37,24.9
2021-09-15,1900-01-01 20:00:00,33.7,58,40.0,22.2,48,22.5
2021-09-15,1900-01-01 21:00:00,33.4,57,39.3,21.7,51,22.1
2021-09-15,1900-01-01 22:00:00,32.8,57,38.4,20.8,55,21.2
2021-09-15,1900-01-01 23:00:00,32.1,55,37.0,20.1,59,20.6
2021-09-16,1900-01-01 00:00:00,31.4,52,35.4,19.6,61,20.2
2021-09-16,1900-01-01 01:00:00,30.6,52,34.2,19.0,63,19.6
2021-09-16,1900-01-01 02:00:00,30.1,53,33.7,18.7,65,19.4
2021-09-16,1900-01-01 03:00:00,29.4,50,32.3,18.4,67,19.1
2021-09-16,1900-01-01 04:00:00,28.8,52,31.7,17.9,70,18.6
2021-09-16,1900-01-01 05:00:00,28.3,52,31.0,17.6,73,18.4
2021-09-16,1900-01-01 06:00:00,27.9,56,30.9,17.3,75,18.2
2021-09-16,1900-01-01 07:00:00,27.3,57,30.2,16.8,77,17.7
2021-09-16,1900-01-01 08:00:00,27.7,65,31.9,19.1,67,19.9
2021-09-16,1900-01-01 09:00:00,28.8,70,34.1,23.0,52,23.8
2021-09-16,1900-01-01 10:00:00,30.2,68,36.1,25.6,43,26.2
2021-09-16,1900-01-01 11:00:00,31.5,65,37.7,27.5,35,27.7
2021-09-16,1900-01-01 12:00:00,32.6,60,38.5,28.7,32,28.8
2021-09-16,1900-01-01 13:00:00,33.5,61,40.3,29.7,29,29.6
2021-09-16,1900-01-01 14:00:00,34.2,60,41.1,30.3,27,30.1
2021-09-16,1900-01-01 15:00:00,34.5,57,41.1,29.7,28,29.5
2021-09-16,1900-01-01 16:00:00,34.5,57,41.1,29.5,29,29.4
2021-09-16,1900-01-01 17:00:00,34.4,58,41.0,29.1,30,29.0
2021-09-16,1900-01-01 18:00:00,34.2,58,40.8,28.0,33,28.1
2021-09-16,1900-01-01 19:00:00,33.9,55,39.6,25.5,38,25.6
2021-09-16,1900-01-01 20:00:00,33.2,55,38.6,21.3,53,21.7
2021-09-16,1900-01-01 21:00:00,32.4,51,36.8,20.6,52,20.8
2021-09-16,1900-01-01 22:00:00,31.7,49,35.4,19.3,56,19.4
2021-09-16,1900-01-01 23:00:00,30.8,48,33.9,18.6,59,18.8
2021-09-17,1900-01-01 00:00:00,30.0,50,33.0,18.0,59,18.0
2021-09-17,1900-01-01 01:00:00,29.2,47,31.5,17.4,59,17.2
2021-09-17,1900-01-01 02:00:00,28.5,50,31.0,17.5,57,17.2
2021-09-17,1900-01-01 03:00:00,27.9,51,30.3,17.3,56,16.9
2021-09-17,1900-01-01 04:00:00,27.1,48,28.8,17.3,54,16.7
2021-09-17,1900-01-01 05:00:00,26.6,50,28.4,17.4,52,16.7
2021-09-17,1900-01-01 06:00:00,26.1,49,27.6,17.9,49,17.1
2021-09-17,1900-01-01 07:00:00,25.8,52,27.6,18.8,44,17.9
2021-09-17,1900-01-01 08:00:00,26.3,62,29.4,20.9,38,19.9
2021-09-17,1900-01-01 09:00:00,27.8,66,32.1,24.9,31,24.0
2021-09-17,1900-01-01 10:00:00,29.6,67,34.9,27.2,28,26.5
2021-09-17,1900-01-01 11:00:00,31.2,64,37.0,28.7,27,28.1
2021-09-17,1900-01-01 12:00:00,32.6,62,38.9,29.8,26,29.4
2021-09-17,1900-01-01 13:00:00,33.8,60,40.4,30.6,25,30.1
2021-09-17,1900-01-01 14:00:00,34.8,55,41.2,30.8,24,30.3
2021-09-17,1900-01-01 15:00:00,35.4,54,42.0,31.5,24,31.1
2021-09-17,1900-01-01 16:00:00,35.3,50,40.9,30.8,25,30.4
2021-09-17,1900-01-01 17:00:00,35.1,48,40.2,29.6,28,29.3
2021-09-17,1900-01-01 18:00:00,34.7,56,41.2,28.5,30,28.3
2021-09-17,1900-01-01 19:00:00,34.2,51,39.4,26.2,36,26.1
2021-09-17,1900-01-01 20:00:00,33.6,52,38.7,22.5,50,23.0
2021-09-17,1900-01-01 21:00:00,32.9,50,37.3,21.1,57,21.8
2021-09-17,1900-01-01 22:00:00,32.0,48,35.7,20.4,58,21.0
2021-09-17,1900-01-01 23:00:00,31.2,48,34.5,20.0,56,20.3
2021-09-18,1900-01-01 00:00:00,30.6,50,33.9,19.9,53,19.9
2021-09-18,1900-01-01 01:00:00,30.2,51,33.5,19.9,49,19.6
2021-09-18,1900-01-01 02:00:00,29.8,48,32.5,19.9,48,19.5
2021-09-18,1900-01-01 03:00:00,29.3,50,32.1,20.0,46,19.5
2021-09-18,1900-01-01 04:00:00,28.9,50,31.5,19.7,46,19.1
2021-09-18,1900-01-01 05:00:00,28.4,49,30.7,19.1,49,18.7
2021-09-18,1900-01-01 06:00:00,28.0,50,30.3,19.0,53,18.7
2021-09-18,1900-01-01 07:00:00,27.8,50,30.0,18.6,61,18.9
2021-09-18,1900-01-01 08:00:00,28.3,55,31.4,21.8,53,22.4
2021-09-18,1900-01-01 09:00:00,29.6,61,34.2,25.7,40,26.0
2021-09-18,1900-01-01 10:00:00,30.8,63,36.2,27.8,39,28.6
2021-09-18,1900-01-01 11:00:00,32.1,64,38.5,29.4,38,30.6
2021-09-18,1900-01-01 12:00:00,33.3,59,39.4,30.1,40,31.8
2021-09-18,1900-01-01 13:00:00,34.5,58,41.3,30.7,41,32.7
2021-09-18,1900-01-01 14:00:00,35.3,59,42.7,31.1,39,32.9
2021-09-18,1900-01-01 15:00:00,35.6,56,42.6,31.1,39,33.0
2021-09-18,1900-01-01 16:00:00,35.4,55,42.2,30.2,43,32.3
2021-09-18,1900-01-01 17:00:00,35.1,58,42.1,29.3,42,31.0
2021-09-18,1900-01-01 18:00:00,34.4,58,41.1,27.8,46,29.5
2021-09-18,1900-01-01 19:00:00,33.7,56,39.6,25.4,55,27.4
2021-09-18,1900-01-01 20:00:00,33.0,57,38.8,23.1,64,25.1
2021-09-18,1900-01-01 21:00:00,32.2,55,37.2,22.0,71,24.3
2021-09-18,1900-01-01 22:00:00,31.5,54,35.8,21.0,77,23.3
2021-09-18,1900-01-01 23:00:00,30.7,53,34.5,20.3,79,22.5
2021-09-19,1900-01-01 00:00:00,30.0,50,33.1,20.2,78,22.4
2021-09-19,1900-01-01 01:00:00,29.3,51,32.3,20.0,78,22.1
2021-09-19,1900-01-01 02:00:00,28.7,53,31.7,19.9,76,21.8
2021-09-19,1900-01-01 03:00:00,28.2,56,31.3,19.1,80,21.0
2021-09-19,1900-01-01 04:00:00,27.6,53,30.2,19.0,84,21.2
2021-09-19,1900-01-01 05:00:00,27.1,54,29.5,18.7,89,21.1
2021-09-19,1900-01-01 06:00:00,26.6,55,29.0,18.4,94,21.0
2021-09-19,1900-01-01 07:00:00,26.2,58,28.7,17.9,99,20.7
2021-09-19,1900-01-01 08:00:00,26.5,65,30.0,19.6,90,22.5
2021-09-19,1900-01-01 09:00:00,27.8,72,32.9,23.2,71,25.9
2021-09-19,1900-01-01 10:00:00,29.2,75,35.4,26.2,55,28.4
2021-09-19,1900-01-01 11:00:00,30.7,72,37.4,28.7,47,30.9
2021-09-19,1900-01-01 12:00:00,31.8,66,38.4,30.6,40,32.4
2021-09-19,1900-01-01 13:00:00,32.7,65,39.5,31.6,35,33.0
